,Date_reported,Indicator,SmoothedCases,CutDays
351,2020-12-19,0.0236510413218098,0.018377438522786404,0
352,2020-12-20,0.0123845137592034,0.018119562199994922,0
353,2020-12-21,0.00550326538635,0.017851347904124022,0
354,2020-12-22,0.0286689793670014,0.01757772030120227,0
355,2020-12-23,0.0224377229689137,0.017304031429236533,0
356,2020-12-24,0.0204184145673081,0.017035810385366196,0
357,2020-12-25,0.014897816061631,0.01677851222166888,0
358,2020-12-26,0.0042639473544633,0.016537279622770636,0
359,2020-12-27,0.0095158825105706,0.016316730211180814,0
360,2020-12-28,0.0045932766216779,0.016120780640185607,0
361,2020-12-29,0.0228883840714179,0.015952516113384323,0
362,2020-12-30,0.0196730904362434,0.01581411081283586,0
363,2020-12-31,0.0171597881338158,0.01570680117876574,0
364,2021-01-01,0.0140257632395959,0.01563091035043796,0
365,2021-01-02,0.0040455614756276,0.015585918644877206,0
366,2021-01-03,0.0090658531148925,0.015570571993243708,0
367,2021-01-04,0.0063141812370136,0.01558301800592618,0
368,2021-01-05,0.0250755804043698,0.015620957965272,0
369,2021-01-06,0.0226430679606022,0.015681802639899725,1
370,2021-01-07,0.0198568923601167,0.01576282038251066,0
371,2021-01-08,0.0156129344795009,0.015861267435936938,0
372,2021-01-09,0.0166911758109582,0.01597449257657778,0
373,2021-01-10,0.0112309617084587,0.01610001095760354,0
374,2021-01-11,0.0069697519665396,0.01623554502499764,0
375,2021-01-12,0.0245752764265736,0.016379033401858565,0
376,2021-01-13,0.0195894885099153,0.016528611414873134,0
377,2021-01-14,0.0176314022519889,0.016682569249000523,0
378,2021-01-15,0.0174502577083041,0.016839295391116164,0
379,2021-01-16,0.017855676448932,0.016997213953369616,0
380,2021-01-17,0.0098421868735417,0.017154724614080748,0
381,2021-01-18,0.0060122736642056,0.017310153307177147,0
382,2021-01-19,0.0253257323932679,0.017461720518784012,0
383,2021-01-20,0.0202191814474863,0.017607532246559764,0
384,2021-01-21,0.020831622523754,0.017745596509953256,0
385,2021-01-22,0.0195894885099153,0.017873865949264645,0
386,2021-01-23,0.0217718489647848,0.017990304700180083,0
387,2021-01-24,0.0117053878942999,0.01809297554827611,0
388,2021-01-25,0.0068662407987197,0.018180141503413107,0
389,2021-01-26,0.0283448081213482,0.018250374507826787,0
390,2021-01-27,0.0232900127594766,0.018302663093576615,0
391,2021-01-28,0.0216683377969649,0.018336510491152414,0
392,2021-01-29,0.0219702453697729,0.018352014983975925,0
393,2021-01-30,0.0253688620465262,0.018349925191817548,0
394,2021-01-31,0.0133701925100699,0.01833166440457829,0
395,2021-02-01,0.0072802854699993,0.018299319998152316,0
396,2021-02-02,0.0284569452198197,0.01825559623632179,0
397,2021-02-03,0.0225568086540856,0.018203731258558575,0
398,2021-02-04,0.0203226926153062,0.018147381611841405,0
399,2021-02-05,0.0203658222685645,0.018090480128651807,0
400,2021-02-06,0.0207971188011474,0.01803707510223991,0
401,2021-02-07,0.0108341688984824,0.017991160391567642,0
402,2021-02-08,0.0051238028070848,0.017956507152273204,0
